,dateSold,propertyType,lotAreaValue,address,imgSrc,price,bedrooms,longitude,latitude,listingStatus,zpid,listingSubType,contingentListingType,daysOnZillow,bathrooms,livingArea,country,currency,lotAreaUnit,hasImage,newConstructionType,unit,Unnamed: 0
1139,,SINGLE_FAMILY,5000.0,"1045 N Anita Ave, Tucson, AZ 85705",https://photos.zillowstatic.com/fp/5c62b4e22e87ad960f7463daaf45d4e1-p_e.jpg,495000,3.0,-110.98231,32.235153,FOR_SALE,97401571,{'is_FSBA': True},,-1,2,1643.0,USA,USD,sqft,True,,,376.0
1140,,SINGLE_FAMILY,8276.4,"845 S Rincon Rising Rd, Tucson, AZ 85748",https://photos.zillowstatic.com/fp/0c57cb630d06ea88ff3d6f4b49c8f7bd-p_e.jpg,455000,3.0,-110.7816,32.210533,FOR_SALE,8537731,{'is_FSBA': True},,-1,3,2372.0,USA,USD,sqft,True,,,377.0
1141,,SINGLE_FAMILY,6001.0,"355 E Cedarvale Rd, Tucson, AZ 85704",https://photos.zillowstatic.com/fp/602f3a24fa2975d5d59f94c409cd8c8b-p_e.jpg,395000,3.0,-110.965614,32.291695,FOR_SALE,71495650,{'is_FSBA': True},,-1,2,1414.0,USA,USD,sqft,True,,,378.0
1142,,SINGLE_FAMILY,0.82,"6902 N Camino De Las Candelas, Tucson, AZ 85718",https://photos.zillowstatic.com/fp/cd92ea4e045c463d515966c8477fec7d-p_e.jpg,775000,4.0,-110.96058,32.332397,FOR_SALE,8440320,"{'is_FSBA': True, 'is_openHouse': True}",,-1,3,2332.0,USA,USD,acres,True,,,379.0
1143,,SINGLE_FAMILY,0.41499081726354,"1602 N Painted Hills Rd, Tucson, AZ 85745",https://photos.zillowstatic.com/fp/d3f12316b8a1624983f6d45da2a726d6-p_e.jpg,515000,4.0,-111.03714,32.24166,FOR_SALE,8479021,{'is_FSBA': True},,-1,3,2284.0,USA,USD,acres,True,,,380.0
1144,,SINGLE_FAMILY,,"Cosenza Plan, Lazy K",https://photos.zillowstatic.com/fp/883ef9914371464c3ee66de2575be570-p_e.jpg,456990,2.0,-111.14055,32.356327,FOR_SALE,2070933380,{'is_newHome': True},,-1,2,1841.0,USA,USD,,True,BUILDER_PLAN,# UJQHYY,381.0
1145,,SINGLE_FAMILY,0.39,"7865 N Via Laguna Niguel, Tucson, AZ 85743",https://photos.zillowstatic.com/fp/84e3564a760f400acc7fb3d02ed394b7-p_e.jpg,600000,4.0,-111.10974,32.349297,FOR_SALE,8641305,"{'is_FSBA': True, 'is_openHouse': True}",,-1,2,2456.0,USA,USD,acres,True,,,382.0
1146,,SINGLE_FAMILY,8276.4,"9648 E 5th St, Tucson, AZ 85748",https://photos.zillowstatic.com/fp/f347beac3e47ea07d8e3a751a8e530cd-p_e.jpg,305000,3.0,-110.785904,32.22789,FOR_SALE,8532526,{'is_FSBA': True},,-1,2,1164.0,USA,USD,sqft,True,,,383.0
1147,,SINGLE_FAMILY,3080.0,"2224 W Floral Cliff Way, Tucson, AZ 85741",https://photos.zillowstatic.com/fp/ca9bf9c74a1a6bbcee806b337b463a6d-p_e.jpg,399900,4.0,-111.01489,32.30718,FOR_SALE,89835280,{'is_FSBA': True},,-1,3,2009.0,USA,USD,sqft,True,,,384.0
1148,,SINGLE_FAMILY,4487.0,"44 W 24th St, Tucson, AZ 85713",https://photos.zillowstatic.com/fp/1a8c2e7f2c7ec6d409dc5dee2cbd07c4-p_e.jpg,230000,3.0,-110.9696,32.204895,FOR_SALE,8486741,{'is_FSBA': True},,-1,1,1265.0,USA,USD,sqft,True,,,385.0
1149,,SINGLE_FAMILY,6098.4,"3727 E 28th St, Tucson, AZ 85713",https://photos.zillowstatic.com/fp/064ef56699e7bfb5f2c5c1145fedf20b-p_e.jpg,220000,3.0,-110.913574,32.20252,FOR_SALE,8515711,{'is_FSBA': True},,-1,1,747.0,USA,USD,sqft,True,,,386.0
1150,,SINGLE_FAMILY,4410.0,"8357 S Hunnic Dr, Tucson, AZ 85747",https://photos.zillowstatic.com/fp/11f198ebed557fe7157ae22969038114-p_e.jpg,375000,4.0,-110.76778,32.09995,FOR_SALE,71699169,{'is_FSBA': True},,-1,3,2213.0,USA,USD,sqft,True,,,387.0
1151,,SINGLE_FAMILY,4419.0,"3938 E Calle Cayo, Tucson, AZ 85718",https://photos.zillowstatic.com/fp/ba0b7f30dbc31c70ad86ec33feacd247-p_e.jpg,549000,3.0,-110.90897,32.3213,FOR_SALE,8442090,{'is_FSBA': True},,-1,2,1799.0,USA,USD,sqft,True,,,388.0
1152,,SINGLE_FAMILY,5405.0,"7174 S Oakbank Dr, Tucson, AZ 85757",https://photos.zillowstatic.com/fp/b8bde3fa9bc2b164604dfafd0dbcd33d-p_e.jpg,305000,4.0,-111.10909,32.120216,FOR_SALE,67132733,{'is_FSBA': True},,-1,2,1538.0,USA,USD,sqft,True,,,389.0
1153,,SINGLE_FAMILY,6969.6,"4006 N Fremont Ave, Tucson, AZ 85719",https://photos.zillowstatic.com/fp/d8492614b600efd32fd637124469029e-p_e.jpg,299900,4.0,-110.95458,32.279766,FOR_SALE,8443375,{'is_FSBA': True},,-1,2,1289.0,USA,USD,sqft,True,,,390.0
1154,,SINGLE_FAMILY,0.28,"1200 E Edison St, Tucson, AZ 85719",https://photos.zillowstatic.com/fp/791a0dc4e24d919f2cc7cbbcc8fddf62-p_e.jpg,589000,3.0,-110.95365,32.24855,FOR_SALE,8499704,{'is_FSBA': True},,-1,3,1813.0,USA,USD,acres,True,,,391.0
1155,,SINGLE_FAMILY,7405.2,"7732 E Tulip Tree St, Tucson, AZ 85730",https://photos.zillowstatic.com/fp/124019d48fc09f997a6288b186657f00-p_e.jpg,299000,4.0,-110.82719,32.164364,FOR_SALE,8554609,{'is_FSBA': True},,-1,2,1840.0,USA,USD,sqft,True,,,392.0
1156,,SINGLE_FAMILY,,"Vineyard Plan, Houghton Reserve - Alameda",https://photos.zillowstatic.com/fp/dd0810acc2d7cdca8fe753ebf0bc2ce1-p_e.jpg,466990,4.0,-110.7721,32.225388,FOR_SALE,2062409506,{'is_newHome': True},,-1,3,2694.0,USA,USD,,True,BUILDER_PLAN,# K9X3Q4,393.0
1157,,SINGLE_FAMILY,0.65300734618916,"6540 E Calle De Amigos, Tucson, AZ 85750",https://photos.zillowstatic.com/fp/062fa27bd4e90f968c7c0acb2c0dcead-p_e.jpg,699900,4.0,-110.85189,32.270596,FOR_SALE,8471247,{'is_FSBA': True},,-1,3,2996.0,USA,USD,acres,True,,,394.0
1158,,SINGLE_FAMILY,3311.0,"3457 N Sagewood Dr, Tucson, AZ 85712",https://photos.zillowstatic.com/fp/79748be48dee0c86480e5df24cb8b61a-p_e.jpg,362000,2.0,-110.90079,32.269814,FOR_SALE,8451626,"{'is_FSBA': True, 'is_openHouse': True}",,-1,3,1546.0,USA,USD,sqft,True,,,395.0
1159,,SINGLE_FAMILY,8712.0,"326 E 17th St, Tucson, AZ 85701",https://photos.zillowstatic.com/fp/40f348b0994c42bc2e012d2654140133-p_e.jpg,525000,2.0,-110.96455,32.21306,FOR_SALE,8484252,{'is_FSBA': True},,-1,2,1411.0,USA,USD,sqft,True,,,396.0
1160,,SINGLE_FAMILY,1.01,"4625 N Paseo Del Sueno, Tucson, AZ 85745",https://photos.zillowstatic.com/fp/a05c26eaa89bbb41076796c13d33f043-p_e.jpg,650000,3.0,-111.06908,32.29077,FOR_SALE,8601309,"{'is_FSBA': True, 'is_openHouse': True}",,-1,2,2400.0,USA,USD,acres,True,,,397.0
1161,,SINGLE_FAMILY,10018.8,"6794 S Thimbleberry Rd, Tucson, AZ 85756",https://photos.zillowstatic.com/fp/e68b1cdd946ab332b9c3f597e60eb6ca-p_e.jpg,530000,5.0,-110.88866,32.12873,FOR_SALE,67131091,{'is_FSBA': True},,-1,3,3623.0,USA,USD,sqft,True,,,398.0
1162,,SINGLE_FAMILY,9147.6,"2774 W Placita Mesa Alta, Tucson, AZ 85742",https://photos.zillowstatic.com/fp/2f65042a671d9d84f7c4d97a254e375d-p_e.jpg,680000,4.0,-111.027336,32.36521,FOR_SALE,8630386,{'is_FSBA': True},,-1,3,2221.0,USA,USD,sqft,True,,,399.0
1163,,SINGLE_FAMILY,8276.4,"7253 E Pierce St, Tucson, AZ 85710",https://photos.zillowstatic.com/fp/52b90af9f123309139751f8caf669e33-p_e.jpg,315000,3.0,-110.83694,32.20389,FOR_SALE,8544843,"{'is_FSBA': True, 'is_openHouse': True}",,-1,2,1161.0,USA,USD,sqft,True,,,400.0
1164,,SINGLE_FAMILY,3049.2,"10575 E Seven Generations Way, Tucson, AZ 85747",https://photos.zillowstatic.com/fp/5f0eb38b15753112b2d4c901f89672b0-p_e.jpg,335000,2.0,-110.76691,32.155598,FOR_SALE,52486024,{'is_FSBA': True},,-1,2,1390.0,USA,USD,sqft,True,,,401.0
1165,,SINGLE_FAMILY,1.163,"3870 N Four Winds Dr, Tucson, AZ 85750",https://photos.zillowstatic.com/fp/9ad62c01bb9c8282c4006b1730233d7f-p_e.jpg,650000,3.0,-110.85567,32.277523,FOR_SALE,333003038,{'is_FSBA': True},,-1,3,2179.0,USA,USD,acres,True,,,402.0
1166,,SINGLE_FAMILY,8276.4,"7091 W Glowing Star Dr, Tucson, AZ 85743",https://photos.zillowstatic.com/fp/8ff6f609e212febd3f8e454c86f926fe-p_e.jpg,475000,4.0,-111.11656,32.359303,FOR_SALE,67135536,{'is_FSBA': True},,-1,2,2135.0,USA,USD,sqft,True,,,403.0
1167,,SINGLE_FAMILY,1.075,"5450 E Sunrise Ridge Pl, Tucson, AZ 85718",https://photos.zillowstatic.com/fp/c347527cd5a670d7078d17f98c58a873-p_e.jpg,775000,3.0,-110.876595,32.280087,FOR_SALE,8449338,"{'is_FSBA': True, 'is_openHouse': True}",,-1,3,3582.0,USA,USD,acres,True,,,404.0
1168,,SINGLE_FAMILY,0.25,"8017 E 18th Pl, Tucson, AZ 85710",https://photos.zillowstatic.com/fp/3d53e19bc2629fad7f630b412e69f68d-p_e.jpg,335000,4.0,-110.82052,32.211193,FOR_SALE,8539682,{'is_FSBA': True},,-1,2,1910.0,USA,USD,acres,True,,,405.0
1169,,SINGLE_FAMILY,6229.0,"614 W 42nd St, Tucson, AZ 85713",https://photos.zillowstatic.com/fp/e213286a397608f283206d9b09e68c64-p_e.jpg,310000,3.0,-110.97821,32.187065,FOR_SALE,8488129,{'is_FSBA': True},,-1,3,1807.0,USA,USD,sqft,True,,,406.0
1170,,SINGLE_FAMILY,1.11,"3063 N Conestoga Ave, Tucson, AZ 85749",https://photos.zillowstatic.com/fp/c65975975e42392a4b24f17482f51097-p_e.jpg,714900,4.0,-110.75124,32.264027,FOR_SALE,8585350,{'is_FSBA': True},,-1,3,2712.0,USA,USD,acres,True,,,407.0
1171,,SINGLE_FAMILY,8712.0,"3226 W Orange Grove Rd, Tucson, AZ 85741",https://photos.zillowstatic.com/fp/c3da8cf07a0c656c03ffe6e2a8643351-p_e.jpg,350000,4.0,-111.03484,32.323593,FOR_SALE,8421684,{'is_FSBA': True},,-1,2,1790.0,USA,USD,sqft,True,,,408.0
1172,,SINGLE_FAMILY,7405.2,"5000 S Terrain Dr, Tucson, AZ 85746",https://photos.zillowstatic.com/fp/8f2cea42354e85a9b582b36e522b0c8c-p_e.jpg,340000,3.0,-111.02944,32.161125,FOR_SALE,82001482,{'is_FSBA': True},,-1,2,1574.0,USA,USD,sqft,True,,,409.0
1173,,SINGLE_FAMILY,0.35,"2962 N Calle Ladera, Tucson, AZ 85715",https://photos.zillowstatic.com/fp/ce20d947edae6712c07cd0b4aa12966e-p_e.jpg,895000,4.0,-110.84768,32.26079,FOR_SALE,8471433,{'is_FSBA': True},,-1,3,3258.0,USA,USD,acres,True,,,410.0
1174,,SINGLE_FAMILY,6534.0,"7605 W Summer Sky Dr, Tucson, AZ 85743",https://photos.zillowstatic.com/fp/83f213e08770cb2773c9eca79ca3d78c-p_e.jpg,349900,3.0,-111.1274,32.369392,FOR_SALE,8639318,"{'is_FSBA': True, 'is_openHouse': True}",,-1,2,1731.0,USA,USD,sqft,True,,,411.0
1175,,SINGLE_FAMILY,4.778,"5330 N Lak A Yucca Rd, Tucson, AZ 85743",https://photos.zillowstatic.com/fp/9137f4c51a43fea5c794f679ccd43039-p_e.jpg,265000,1.0,-111.2213,32.30132,FOR_SALE,8600023,{'is_FSBA': True},,-1,1,484.0,USA,USD,acres,True,,,412.0
1176,,SINGLE_FAMILY,6950.0,"2026 E 5th St, Tucson, AZ 85719",https://photos.zillowstatic.com/fp/fac7e1c5548410df0d0ce56774978d99-p_e.jpg,645000,4.0,-110.94163,32.22888,FOR_SALE,8502531,"{'is_FSBA': True, 'is_openHouse': True}",,-1,3,1910.0,USA,USD,sqft,True,,,413.0
1177,,SINGLE_FAMILY,0.88,"6650 N Calle Padre Felipe, Tucson, AZ 85718",https://photos.zillowstatic.com/fp/c8ad437e88c9ead163c2d0bb5c62ce55-p_e.jpg,750000,5.0,-110.9565,32.327583,FOR_SALE,8440486,{'is_FSBA': True},,-1,4,2956.0,USA,USD,acres,True,,,414.0
1178,,SINGLE_FAMILY,6098.4,"1224 N Treat Ave, Tucson, AZ 85716",https://photos.zillowstatic.com/fp/ab5544a5efbd105b58bd282beb2400c9-p_e.jpg,460000,3.0,-110.930855,32.23803,FOR_SALE,8499216,{'is_FSBA': True},,-1,2,1309.0,USA,USD,sqft,True,,,415.0
1179,,SINGLE_FAMILY,7405.2,"2602 W Brandy Crest Dr, Tucson, AZ 85713",https://photos.zillowstatic.com/fp/7295b98d68f0f44f2633c0a50435f599-p_e.jpg,360000,4.0,-111.022545,32.203804,FOR_SALE,8485777,{'is_FSBA': True},,-1,2,1924.0,USA,USD,sqft,True,,,416.0
1180,,SINGLE_FAMILY,4356.0,"1630 W Gentle Brook Trl, Tucson, AZ 85704",https://photos.zillowstatic.com/fp/99ba2055b379a49de41c8fa8401ecdb0-p_e.jpg,355000,3.0,-111.00102,32.30089,FOR_SALE,89835800,{'is_FSBA': True},,-1,2,1226.0,USA,USD,sqft,True,,,417.0
1181,,SINGLE_FAMILY,5662.8,"216 W Placita Casas Bonitas, Tucson, AZ 85706",https://photos.zillowstatic.com/fp/78465330e06eea3c156cf3a9c3fa3ce8-p_e.jpg,276000,3.0,-110.97138,32.161053,FOR_SALE,8561094,{'is_FSBA': True},,-1,2,1327.0,USA,USD,sqft,True,,,418.0
1182,,SINGLE_FAMILY,1.0,"4544 N Camino Real, Tucson, AZ 85718",https://photos.zillowstatic.com/fp/4c378f6c7c744881a63d44c0a41758b7-p_e.jpg,737000,4.0,-110.93308,32.290703,FOR_SALE,97437390,{'is_FSBA': True},,-1,3,2243.0,USA,USD,acres,True,,,419.0
1183,,SINGLE_FAMILY,4008.0,"4082 E Via De La Tangara, Tucson, AZ 85718",https://photos.zillowstatic.com/fp/db7b0dc2cdad5cabfc8c6964af93d63b-p_e.jpg,549000,3.0,-110.9064,32.31587,FOR_SALE,8451006,"{'is_FSBA': True, 'is_openHouse': True}",,-1,2,1485.0,USA,USD,sqft,True,,,420.0
1184,,SINGLE_FAMILY,9148.0,"8181 E Helen St, Tucson, AZ 85715",https://photos.zillowstatic.com/fp/471aa12d3702cf861b71d737d874db1f-p_e.jpg,399000,3.0,-110.81722,32.237347,FOR_SALE,8525240,{'is_FSBA': True},,-1,2,2001.0,USA,USD,sqft,True,,,421.0
1185,,SINGLE_FAMILY,5227.2,"6263 S Reed Bunting Dr, Tucson, AZ 85757",https://photos.zillowstatic.com/fp/1fe040368da5f35e2bade3c2001ef6fb-p_e.jpg,330000,3.0,-111.146965,32.137672,FOR_SALE,97396156,{'is_FSBA': True},,-1,2,1849.0,USA,USD,sqft,True,,,422.0
1186,,SINGLE_FAMILY,,"Single Story 2BD / 2BA 24542C Plan, Far Horizon East",https://photos.zillowstatic.com/fp/e9ce062db9972981ebc75870bae926c1-p_e.jpg,179900,2.0,-110.83108,32.23458,FOR_SALE,2066805402,{'is_newHome': True},,-1,2,1280.0,USA,USD,,True,BUILDER_PLAN,# VRGB25,423.0
1187,,SINGLE_FAMILY,0.99391643709826,"4550 N Camino Real, Tucson, AZ 85718",https://photos.zillowstatic.com/fp/6a31dd39998cbfb746032591341de5df-p_e.jpg,1050000,4.0,-110.93324,32.29067,FOR_SALE,95052013,{'is_FSBA': True},,-1,5,3867.0,USA,USD,acres,True,,,424.0
1188,,SINGLE_FAMILY,6708.0,"5442 S Newhall Dr, Tucson, AZ 85746",https://photos.zillowstatic.com/fp/e2fc1709aec695d4f9ee19dcabcf568e-p_e.jpg,314900,4.0,-111.00036,32.153065,FOR_SALE,8566149,{'is_FSBA': True},,-1,2,1969.0,USA,USD,sqft,True,,,425.0
1189,,SINGLE_FAMILY,3920.4,"2921 N Mitch Dr, Tucson, AZ 85719",https://photos.zillowstatic.com/fp/7c72f5d0af9f69efdd7fe14a68ee41a9-p_e.jpg,249000,2.0,-110.958885,32.260075,FOR_SALE,8461297,{'is_FSBA': True},,-1,1,908.0,USA,USD,sqft,True,,,426.0
1190,,SINGLE_FAMILY,8276.4,"201 N Sawtelle Ave, Tucson, AZ 85716",https://photos.zillowstatic.com/fp/67fad4ee7720b7cd857fc775951e547d-p_e.jpg,850000,3.0,-110.932686,32.22454,FOR_SALE,8502877,{'is_FSBA': True},,-1,2,2234.0,USA,USD,sqft,True,,,427.0
1191,,SINGLE_FAMILY,3920.4,"4708 W Sleepydale Ct, Tucson, AZ 85741",https://photos.zillowstatic.com/fp/b4b68b43f80efacc1923dfdc391d94a0-p_e.jpg,320000,3.0,-111.06548,32.354515,FOR_SALE,8611752,{'is_FSBA': True},,-1,2,1364.0,USA,USD,sqft,True,,,428.0
1192,,SINGLE_FAMILY,7841.0,"6212 E 16th St, Tucson, AZ 85711",https://photos.zillowstatic.com/fp/e4f0d90fa244b4fb4c3a9e2a4b7cd9a8-p_e.jpg,297000,3.0,-110.85976,32.214417,FOR_SALE,8509983,{'is_FSBA': True},,-1,2,1211.0,USA,USD,sqft,True,,,429.0
1193,,SINGLE_FAMILY,7405.2,"8633 N Continental Links Dr, Tucson, AZ 85743",https://photos.zillowstatic.com/fp/74c4a4e49080edb3e445552c0a8fa5a8-p_e.jpg,430000,3.0,-111.10067,32.363438,FOR_SALE,97387177,{'is_FSBA': True},,-1,2,1917.0,USA,USD,sqft,True,,,430.0
1194,,SINGLE_FAMILY,0.55,"6881 E Nasumpta Dr, Tucson, AZ 85715",https://photos.zillowstatic.com/fp/80c754aa62843afa96ea3cf375753d6e-p_e.jpg,535000,3.0,-110.84558,32.254417,FOR_SALE,8472041,{'is_FSBA': True},,-1,2,1779.0,USA,USD,acres,True,,,431.0
1195,,SINGLE_FAMILY,4545.0,"7813 S Castle Bay St, Tucson, AZ 85747",https://photos.zillowstatic.com/fp/7f1c4ffd3949efc15a755990512e673a-p_e.jpg,360000,3.0,-110.79023,32.110023,FOR_SALE,8580882,{'is_FSBA': True},,-1,2,1592.0,USA,USD,sqft,True,,,432.0
1196,,SINGLE_FAMILY,1.002,"1825 E Chula Vista Rd, Tucson, AZ 85718",https://photos.zillowstatic.com/fp/595c5ec08fb6a9ed02919e289672682b-p_e.jpg,725000,3.0,-110.94524,32.330746,FOR_SALE,8440775,{'is_FSBA': True},,-1,2,2317.0,USA,USD,acres,True,,,433.0
1197,,SINGLE_FAMILY,0.28298898071625,"2420 E 21st St, Tucson, AZ 85719",https://photos.zillowstatic.com/fp/fabed3d873959ed9ae043581692df9b6-p_e.jpg,375000,4.0,-110.936066,32.207645,FOR_SALE,8513701,{'is_FSBA': True},,-1,2,1795.0,USA,USD,acres,True,,,434.0
1198,,SINGLE_FAMILY,0.57,"6900 W Chervil Pl, Tucson, AZ 85743",https://photos.zillowstatic.com/fp/a12177b0512765209d0c2f962d8dd81e-p_e.jpg,605000,4.0,-111.111946,32.355484,FOR_SALE,8641163,{'is_FSBA': True},,-1,2,2213.0,USA,USD,acres,True,,,435.0
1199,,SINGLE_FAMILY,6534.0,"2744 N Castro Ave, Tucson, AZ 85705",https://photos.zillowstatic.com/fp/33e939c5c2439934fb4c45d1a747ee1d-p_e.jpg,209000,2.0,-110.97384,32.256958,FOR_SALE,8438642,{'is_FSBA': True},,-1,1,862.0,USA,USD,sqft,True,,,436.0
1200,,SINGLE_FAMILY,3659.0,"7850 E Ainsworth Dr, Tucson, AZ 85710",https://photos.zillowstatic.com/fp/76c1d35defe665d75f61c56d816614ea-p_e.jpg,304000,3.0,-110.824905,32.19635,FOR_SALE,61728464,{'is_FSBA': True},,-1,2,1212.0,USA,USD,sqft,True,,,437.0
1201,,SINGLE_FAMILY,10125.0,"2533 E La Madera Dr, Tucson, AZ 85716",https://photos.zillowstatic.com/fp/3e2e94c508b484eb4a35ec1d9bed4b11-p_e.jpg,350000,4.0,-110.933975,32.260574,FOR_SALE,68972532,{'is_FSBA': True},,-1,2,1577.0,USA,USD,sqft,True,,,438.0
1202,,SINGLE_FAMILY,0.84,"4161 N Quail Canyon Dr, Tucson, AZ 85750",https://photos.zillowstatic.com/fp/0681ae283c9c611b2f60b46f5ce33e65-p_e.jpg,1300000,4.0,-110.82229,32.282677,FOR_SALE,8467151,{'is_FSBA': True},,-1,3,3013.0,USA,USD,acres,True,,,439.0
1203,,SINGLE_FAMILY,1.224,"6200 N Paseo Valdear, Tucson, AZ 85750",https://photos.zillowstatic.com/fp/6c5b8ded9dec0a630395fb266f6f9cd3-p_e.jpg,1200000,5.0,-110.86407,32.319794,FOR_SALE,8450504,{'is_FSBA': True},,-1,3,3523.0,USA,USD,acres,True,,,440.0
1204,,SINGLE_FAMILY,0.86400367309458,"5580 N Suncrest Pl, Tucson, AZ 85718",https://photos.zillowstatic.com/fp/c3af1f812acd6e4fe3a6de1ea24da51f-p_e.jpg,780000,4.0,-110.87967,32.308186,FOR_SALE,8447788,{'is_FSBA': True},,-1,3,2877.0,USA,USD,acres,True,,,441.0
1205,,SINGLE_FAMILY,8407.0,"5014 E Adams St, Tucson, AZ 85712",https://photos.zillowstatic.com/fp/6163e20fa20598c050aed53e0c437ed6-p_e.jpg,284000,3.0,-110.88564,32.240463,FOR_SALE,8494508,{'is_FSBA': True},,-1,2,1162.0,USA,USD,sqft,True,,,442.0
1206,,SINGLE_FAMILY,10454.4,"131 S Langley Ave, Tucson, AZ 85710",https://photos.zillowstatic.com/fp/79e4babbcbbc075a254f5a9e92b6aba3-p_e.jpg,275000,3.0,-110.84498,32.219933,FOR_SALE,8541079,{'is_FSBA': True},,-1,2,1215.0,USA,USD,sqft,True,,,443.0
1207,,SINGLE_FAMILY,6969.6,"9608 E Sabino Greens Dr, Tucson, AZ 85749",https://photos.zillowstatic.com/fp/a26f66a9803f4c097837fc091ee027e5-p_e.jpg,460000,3.0,-110.78739,32.30121,FOR_SALE,8464007,{'is_FSBA': True},,-1,2,1631.0,USA,USD,sqft,True,,,444.0
1208,,SINGLE_FAMILY,1.58,"3033 N Pantano Rd, Tucson, AZ 85750",https://photos.zillowstatic.com/fp/cfb57e865010d633cf9ce8739ab55b4d-p_e.jpg,1695000,9.0,-110.82417,32.26216,FOR_SALE,52482425,{'is_FSBA': True},,-1,8,6045.0,USA,USD,acres,True,,,445.0
1209,,SINGLE_FAMILY,5227.2,"7808 E Elk Creek Rd, Tucson, AZ 85750",https://photos.zillowstatic.com/fp/0b95559c87662113d71fa96f573638c6-p_e.jpg,450000,3.0,-110.82593,32.30752,FOR_SALE,8474780,{'is_FSBA': True},,-1,2,1754.0,USA,USD,sqft,True,,,446.0
1210,,SINGLE_FAMILY,4966.0,"9873 E Shadow Glen Ct, Tucson, AZ 85748",https://photos.zillowstatic.com/fp/1d7843f716b89dac15a8b228164ceb56-p_e.jpg,350000,4.0,-110.78125,32.221985,FOR_SALE,8535846,"{'is_FSBA': True, 'is_openHouse': True}",,-1,2,1631.0,USA,USD,sqft,True,,,447.0
1211,,SINGLE_FAMILY,1.11,"6800 N Los Leones Dr, Tucson, AZ 85718",https://photos.zillowstatic.com/fp/27bc78c4e57753c59ac0ed4b25484514-p_e.jpg,2950000,4.0,-110.87752,32.32996,FOR_SALE,8444727,{'is_FSBA': True},,-1,5,4599.0,USA,USD,acres,True,,,448.0
1212,,SINGLE_FAMILY,1.751,"5015 N Calle Esquina, Tucson, AZ 85718",https://photos.zillowstatic.com/fp/2349ed99465cc8d90f02eed74185cfa9-p_e.jpg,784800,4.0,-110.88541,32.298782,FOR_SALE,239016391,{'is_FSBA': True},,-1,4,3706.0,USA,USD,acres,True,,,449.0
1213,,SINGLE_FAMILY,8102.16,"341 S Tucson Blvd, Tucson, AZ 85716",https://photos.zillowstatic.com/fp/69bd77585bba09f4ba3d5af688d2f46b-p_e.jpg,700000,4.0,-110.934814,32.2177,FOR_SALE,8512486,{'is_FSBA': True},,-1,2,2252.0,USA,USD,sqft,True,,,450.0
1214,,SINGLE_FAMILY,4113.0,"2839 W Medlar Pl, Tucson, AZ 85745",https://photos.zillowstatic.com/fp/3973f08bb661a5b48a0323c912c8eb06-p_e.jpg,290000,3.0,-111.02771,32.236465,FOR_SALE,8478109,{'is_FSBA': True},,-1,2,1140.0,USA,USD,sqft,True,,,451.0
1215,,SINGLE_FAMILY,1.55,"2155 W National Ridge Pl, Tucson, AZ 85742",https://photos.zillowstatic.com/fp/e1d8d63c301828a9cfbd013b47bdbcd3-p_e.jpg,1299000,4.0,-111.014,32.352184,FOR_SALE,97427781,{'is_FSBA': True},,-1,4,3600.0,USA,USD,acres,True,,,452.0
1216,,SINGLE_FAMILY,8625.0,"2230 S Zuni Ave, Tucson, AZ 85711",https://photos.zillowstatic.com/fp/4c34061d5deebd01cfc46824e4c53bad-p_e.jpg,265000,3.0,-110.862526,32.196445,FOR_SALE,8520913,{'is_FSBA': True},,-1,2,1458.0,USA,USD,sqft,True,,,453.0
1217,,SINGLE_FAMILY,4792.0,"1452 W Kennington Ave, Tucson, AZ 85746",https://photos.zillowstatic.com/fp/0b37e089c95f8983e458d834ddb3017d-p_e.jpg,316000,3.0,-110.99588,32.154854,FOR_SALE,8566457,{'is_FSBA': True},,-1,2,1995.0,USA,USD,sqft,True,,,454.0
1218,,SINGLE_FAMILY,0.83298898071625,"11927 E Placita, Tucson, AZ 85749",https://photos.zillowstatic.com/fp/957598a7931d702519ddb1700e712d6b-p_e.jpg,1049000,4.0,-110.73728,32.257706,FOR_SALE,97411981,{'is_FSBA': True},,-1,4,3450.0,USA,USD,acres,True,,,455.0
1219,,SINGLE_FAMILY,4791.6,"4644 E Avenida Rio Bruza, Tucson, AZ 85712",https://photos.zillowstatic.com/fp/1cb765977923c542b22b44c83f14958e-p_e.jpg,399999,3.0,-110.89368,32.269848,FOR_SALE,8451791,{'is_FSBA': True},,-1,3,1901.0,USA,USD,sqft,True,,,456.0
1220,,SINGLE_FAMILY,3.16,"4610 N Hacienda Del Sol Rd, Tucson, AZ 85718",https://photos.zillowstatic.com/fp/d085177bf12a891884832d6fd9d402d5-p_e.jpg,958000,3.0,-110.9267,32.29035,FOR_SALE,8443849,{'is_FSBA': True},,-1,3,2889.0,USA,USD,acres,True,,,457.0
1221,,SINGLE_FAMILY,0.98099173553719,"7794 N Canyon Spirit Way, Tucson, AZ 85718",https://photos.zillowstatic.com/fp/f8d85db3792bd1c5e8fe65547a217486-p_e.jpg,2495000,4.0,-110.94171,32.348263,FOR_SALE,55211692,{'is_FSBA': True},,-1,5,6090.0,USA,USD,acres,True,,,458.0
