Row ID,Transaction ID,Transaction Date,Clear Date,Customer ID,Category,Sub-Category,Value
7763,CA-2020-156391,9/26/2020,9/28/2020,SL-20155,Non-essential,Luxury,2.224
7764,CA-2018-103093,2/3/2018,2/7/2018,FO-14305,Non-essential,Tobacco,74.52
7765,US-2020-118941,8/12/2020,8/12/2020,BB-11545,Non-essential,Luxury,17.52
7766,US-2020-118941,8/12/2020,8/12/2020,BB-11545,Essential,Utilities,1779.9
7767,US-2020-118941,8/12/2020,8/12/2020,BB-11545,Non-essential,Luxury,219.9
7768,CA-2018-169299,8/24/2018,8/26/2018,DO-13435,Non-essential,Luxury,7.152
7769,CA-2020-154088,11/12/2020,11/17/2020,LB-16735,Non-essential,Luxury,26.72
7770,CA-2019-155978,8/1/2019,8/1/2019,TS-21205,Essential,Healthcare,1039.728
7771,CA-2019-155978,8/1/2019,8/1/2019,TS-21205,Essential,Debt Payment,45.96
7772,CA-2019-108196,11/25/2019,12/2/2019,CS-12505,Non-essential,Travel/Lifestyle,456.588
7773,CA-2019-108196,11/25/2019,12/2/2019,CS-12505,Essential,Transportation,4499.985
7774,CA-2019-108196,11/25/2019,12/2/2019,CS-12505,Non-essential,Lifestyle,59.976
7775,CA-2019-152800,4/13/2019,4/15/2019,SP-20920,Non-essential,Tobacco,6.12
7776,CA-2017-166961,12/27/2017,12/31/2017,CD-12790,Essential,Debt Payment,10.98
7777,CA-2017-166961,12/27/2017,12/31/2017,CD-12790,Non-essential,Luxury,7.86
7778,CA-2017-166961,12/27/2017,12/31/2017,CD-12790,Essential,Saving,51.45
7779,CA-2017-166961,12/27/2017,12/31/2017,CD-12790,Non-essential,Travel/Lifestyle,37.056
7780,CA-2019-139381,4/18/2019,4/22/2019,RF-19840,Essential,Debt Payment,203.92
7781,CA-2019-139381,4/18/2019,4/22/2019,RF-19840,Essential,Healthcare,29.56
7782,CA-2018-132136,3/8/2018,3/12/2018,FO-14305,Non-essential,Travel/Lifestyle,8.568
7783,CA-2019-162236,11/4/2019,11/6/2019,ER-13855,Essential,Saving,45.248
7784,CA-2019-162236,11/4/2019,11/6/2019,ER-13855,Essential,Food,876.3
7785,CA-2019-162236,11/4/2019,11/6/2019,ER-13855,Essential,Investing,185.376
7786,US-2017-111353,11/29/2017,12/6/2017,PB-19150,Non-essential,Luxury,25.06
7787,US-2019-117037,5/17/2019,5/20/2019,LW-17215,Non-essential,Travel/Lifestyle,2.89
7788,US-2019-117037,5/17/2019,5/20/2019,LW-17215,Non-essential,Luxury,7.896
7789,US-2019-117037,5/17/2019,5/20/2019,LW-17215,Non-essential,Alcohol,22.608
7790,US-2019-117037,5/17/2019,5/20/2019,LW-17215,Non-essential,Luxury,30.528
7791,CA-2020-160801,9/19/2020,9/19/2020,FG-14260,Non-essential,Travel/Lifestyle,4.842
7792,CA-2019-108364,12/19/2019,12/24/2019,BP-11050,Non-essential,Travel/Lifestyle,1.8
7793,CA-2020-169362,10/12/2020,10/15/2020,SP-20860,Non-essential,Lifestyle,39.984
7794,CA-2018-127481,12/12/2018,12/15/2018,JD-15895,Non-essential,Luxury,32.4
7795,CA-2018-127481,12/12/2018,12/15/2018,JD-15895,Non-essential,Luxury,97.88
7796,CA-2018-112711,7/12/2018,7/18/2018,FM-14380,Essential,Healthcare,307.168
7797,US-2018-145121,10/2/2018,10/6/2018,MP-17965,Non-essential,Travel/Lifestyle,26.9
7798,CA-2020-166184,3/24/2020,3/27/2020,HR-14830,Non-essential,Tobacco,47.01
7799,CA-2020-166184,3/24/2020,3/27/2020,HR-14830,Essential,Healthcare,469.99
7800,CA-2020-166184,3/24/2020,3/27/2020,HR-14830,Essential,Utilities,207.846
7801,CA-2020-157413,6/1/2020,6/6/2020,BW-11065,Essential,Saving,324.744
7802,CA-2017-143637,3/24/2017,3/29/2017,MS-17710,Non-essential,Alcohol,40.48
7803,CA-2018-102260,9/22/2018,9/26/2018,SJ-20125,Non-essential,Luxury,12
7804,CA-2018-102260,9/22/2018,9/26/2018,SJ-20125,Essential,Saving,720.064
7805,CA-2018-102260,9/22/2018,9/26/2018,SJ-20125,Essential,Saving,25.424
7806,CA-2018-102260,9/22/2018,9/26/2018,SJ-20125,Non-essential,Luxury,2.816
7807,CA-2018-102260,9/22/2018,9/26/2018,SJ-20125,Non-essential,Travel/Lifestyle,3.204
7808,US-2019-137295,1/8/2019,1/13/2019,VS-21820,Non-essential,Travel/Lifestyle,30.828
7809,US-2019-137295,1/8/2019,1/13/2019,VS-21820,Non-essential,Luxury,47.616
7810,US-2019-137295,1/8/2019,1/13/2019,VS-21820,Essential,Healthcare,108.784
7811,CA-2019-134334,2/14/2019,2/15/2019,DK-13090,Non-essential,Luxury,4.77
7812,CA-2019-134334,2/14/2019,2/15/2019,DK-13090,Non-essential,Luxury,7.98
7813,CA-2019-134334,2/14/2019,2/15/2019,DK-13090,Essential,Food,550.431
7814,CA-2019-134334,2/14/2019,2/15/2019,DK-13090,Non-essential,Alcohol,10.56
7815,US-2020-109316,6/8/2020,6/10/2020,MG-17680,Essential,Insurance,1497.666
7816,US-2020-109316,6/8/2020,6/10/2020,MG-17680,Essential,Healthcare,17.52
7817,CA-2019-138478,10/21/2019,10/26/2019,DP-13390,Non-essential,Luxury,113.22
7818,CA-2019-138478,10/21/2019,10/26/2019,DP-13390,Non-essential,Luxury,35.88
7819,CA-2019-138478,10/21/2019,10/26/2019,DP-13390,Non-essential,Travel/Lifestyle,4535.976
7820,CA-2020-150469,1/26/2020,1/30/2020,CJ-12010,Non-essential,Luxury,11.84
7821,CA-2020-152436,12/8/2020,12/10/2020,CW-11905,Essential,Saving,592.74
7822,CA-2019-169334,10/21/2019,10/24/2019,GW-14605,Essential,Saving,111.672
7823,US-2017-115413,8/26/2017,9/1/2017,PP-18955,Non-essential,Luxury,8.64
7824,US-2017-115413,8/26/2017,9/1/2017,PP-18955,Non-essential,Lifestyle,149.97
7825,CA-2017-125150,5/16/2017,5/23/2017,PW-19030,Essential,Utilities,232.88
7826,CA-2018-127327,2/3/2018,2/7/2018,PW-19030,Essential,Utilities,90.882
7827,CA-2020-117114,10/31/2020,11/5/2020,CY-12745,Essential,Healthcare,508.768
7828,CA-2020-117114,10/31/2020,11/5/2020,CY-12745,Non-essential,Tobacco,9.912
7829,CA-2018-137302,4/26/2018,5/1/2018,BW-11110,Essential,Utilities,63.936
7830,CA-2018-137302,4/26/2018,5/1/2018,BW-11110,Non-essential,Luxury,59.52
7831,CA-2018-137302,4/26/2018,5/1/2018,BW-11110,Essential,Healthcare,311.976
7832,CA-2018-137302,4/26/2018,5/1/2018,BW-11110,Non-essential,Travel/Lifestyle,50.352
7833,CA-2019-112382,5/9/2019,5/13/2019,MB-18085,Essential,Healthcare,19.136
7834,CA-2018-128958,1/24/2018,1/28/2018,CR-12820,Non-essential,Luxury,13.12
7835,CA-2018-106257,4/13/2018,4/17/2018,EB-14110,Essential,Food,241.568
7836,CA-2018-106257,4/13/2018,4/17/2018,EB-14110,Essential,Healthcare,479.92
7837,CA-2018-149083,9/25/2018,9/30/2018,SH-19975,Essential,Utilities,307.136
7838,CA-2018-149083,9/25/2018,9/30/2018,SH-19975,Non-essential,Luxury,12.6
7839,CA-2018-149083,9/25/2018,9/30/2018,SH-19975,Non-essential,Lifestyle,159.98
7840,US-2017-137869,3/28/2017,4/2/2017,CV-12295,Non-essential,Tobacco,6.12
7841,US-2017-137869,3/28/2017,4/2/2017,CV-12295,Essential,Food,1184.72
7842,CA-2019-116603,7/17/2019,7/22/2019,AT-10735,Essential,Debt Payment,45.96
7843,CA-2017-158470,4/19/2017,4/23/2017,AG-10390,Non-essential,Travel/Lifestyle,58.05
7844,CA-2017-158470,4/19/2017,4/23/2017,AG-10390,Non-essential,Luxury,71.28
7845,US-2020-123834,7/21/2020,7/25/2020,GM-14500,Essential,Food,124.404
7846,CA-2018-125976,9/27/2018,10/2/2018,JK-15205,Non-essential,Luxury,154.9
7847,CA-2018-125976,9/27/2018,10/2/2018,JK-15205,Essential,Healthcare,1871.88
7848,CA-2019-128706,2/27/2019,3/2/2019,DW-13540,Non-essential,Alcohol,16.192
7849,CA-2019-104311,5/2/2019,5/6/2019,AS-10090,Essential,Saving,18.936
7850,CA-2019-104311,5/2/2019,5/6/2019,AS-10090,Essential,Saving,12.672
7851,CA-2019-104311,5/2/2019,5/6/2019,AS-10090,Non-essential,Luxury,5.04
7852,CA-2017-169649,12/9/2017,12/15/2017,TS-21205,Non-essential,Luxury,8.448
7853,CA-2017-169649,12/9/2017,12/15/2017,TS-21205,Essential,Debt Payment,20.388
7854,CA-2018-144890,12/25/2018,12/29/2018,SM-20320,Non-essential,Luxury,9.96
7855,CA-2020-135587,12/7/2020,12/12/2020,BH-11710,Essential,Debt Payment,320.64
7856,CA-2020-135587,12/7/2020,12/12/2020,BH-11710,Non-essential,Lifestyle,52
7857,CA-2017-103429,5/30/2017,6/1/2017,LW-16825,Non-essential,Travel/Lifestyle,25.584
7858,CA-2017-103429,5/30/2017,6/1/2017,LW-16825,Essential,Healthcare,464
7859,CA-2017-103429,5/30/2017,6/1/2017,LW-16825,Essential,Debt Payment,235.95
7860,CA-2017-103429,5/30/2017,6/1/2017,LW-16825,Non-essential,Luxury,39.96
7861,CA-2020-152261,3/2/2020,3/6/2020,JA-15970,Non-essential,Travel/Lifestyle,18.528
7862,CA-2018-142993,10/12/2018,10/17/2018,KA-16525,Non-essential,Lifestyle,17.9
7863,CA-2018-142993,10/12/2018,10/17/2018,KA-16525,Essential,Saving,81.96
7864,CA-2018-143364,7/14/2018,7/19/2018,TG-21310,Essential,Saving,272.736
7865,CA-2018-143364,7/14/2018,7/19/2018,TG-21310,Non-essential,Luxury,18.496
7866,CA-2018-143364,7/14/2018,7/19/2018,TG-21310,Essential,Utilities,441.92
7867,CA-2018-143364,7/14/2018,7/19/2018,TG-21310,Essential,Insurance,127.764
7868,CA-2017-100972,11/19/2017,11/24/2017,DB-13360,Non-essential,Luxury,166.44
7869,CA-2019-136994,5/27/2019,6/2/2019,LS-17245,Non-essential,Luxury,13.38
7870,US-2020-166233,7/3/2020,7/9/2020,MO-17950,Non-essential,Lifestyle,24
7871,CA-2020-122112,9/25/2020,9/29/2020,CA-11965,Non-essential,Tobacco,24.448
7872,CA-2019-101672,10/3/2019,10/7/2019,DB-12910,Non-essential,Luxury,6.16
7873,CA-2019-101672,10/3/2019,10/7/2019,DB-12910,Essential,Utilities,915.136
7874,CA-2019-101672,10/3/2019,10/7/2019,DB-12910,Non-essential,Luxury,8.56
7875,CA-2019-101672,10/3/2019,10/7/2019,DB-12910,Non-essential,Luxury,97.82
7876,CA-2020-168403,9/9/2020,9/15/2020,DK-12835,Non-essential,Luxury,31.104
7877,CA-2020-168403,9/9/2020,9/15/2020,DK-12835,Essential,Debt Payment,11.176
7878,CA-2018-148705,3/12/2018,3/18/2018,EB-14170,Non-essential,Luxury,5.04
7879,CA-2019-160241,11/29/2019,12/4/2019,DR-12940,Non-essential,Alcohol,242.176
7880,CA-2019-155747,6/14/2019,6/21/2019,JS-15685,Essential,Food,337.176
7881,CA-2020-118017,12/3/2020,12/6/2020,LC-16870,Non-essential,Luxury,13.344
7882,CA-2020-118017,12/3/2020,12/6/2020,LC-16870,Non-essential,Lifestyle,76.752
7883,CA-2020-118017,12/3/2020,12/6/2020,LC-16870,Non-essential,Lifestyle,102.336
7884,CA-2020-118017,12/3/2020,12/6/2020,LC-16870,Non-essential,Luxury,10.32
7885,CA-2020-118017,12/3/2020,12/6/2020,LC-16870,Essential,Investing,47.32
7886,CA-2020-118017,12/3/2020,12/6/2020,LC-16870,Non-essential,Alcohol,23.376
7887,CA-2020-118017,12/3/2020,12/6/2020,LC-16870,Non-essential,Alcohol,16.72
7888,CA-2020-118017,12/3/2020,12/6/2020,LC-16870,Non-essential,Alcohol,16.192
7889,CA-2019-113117,8/16/2019,8/22/2019,JP-15520,Non-essential,Luxury,32.4
7890,CA-2019-148684,12/25/2019,12/29/2019,TS-21655,Non-essential,Luxury,19.89
7891,CA-2019-148684,12/25/2019,12/29/2019,TS-21655,Non-essential,Lifestyle,399.98
7892,CA-2019-148684,12/25/2019,12/29/2019,TS-21655,Non-essential,Alcohol,343.85
7893,CA-2019-148684,12/25/2019,12/29/2019,TS-21655,Non-essential,Luxury,106.32
7894,CA-2020-125367,7/23/2020,7/30/2020,NM-18445,Non-essential,Travel/Lifestyle,13.92
7895,CA-2020-124744,6/21/2020,6/25/2020,EH-14125,Non-essential,Travel/Lifestyle,82.4
7896,CA-2020-124744,6/21/2020,6/25/2020,EH-14125,Non-essential,Travel/Lifestyle,6.24
7897,CA-2020-124744,6/21/2020,6/25/2020,EH-14125,Non-essential,Luxury,447.84
7898,CA-2020-128363,8/13/2020,8/18/2020,DC-12850,Essential,Debt Payment,272.048
7899,CA-2020-128363,8/13/2020,8/18/2020,DC-12850,Non-essential,Travel/Lifestyle,1614.582
7900,CA-2020-128363,8/13/2020,8/18/2020,DC-12850,Non-essential,Luxury,24.32
7901,CA-2020-128363,8/13/2020,8/18/2020,DC-12850,Non-essential,Lifestyle,1.584
7902,CA-2020-128363,8/13/2020,8/18/2020,DC-12850,Non-essential,Alcohol,31.984
7903,CA-2020-128363,8/13/2020,8/18/2020,DC-12850,Non-essential,Tobacco,14.76
7904,CA-2020-128363,8/13/2020,8/18/2020,DC-12850,Essential,Utilities,423.648
7905,CA-2018-126669,11/7/2018,11/13/2018,DO-13645,Non-essential,Luxury,76.64
7906,US-2018-118766,10/15/2018,10/22/2018,LS-16975,Non-essential,Tobacco,4.464
7907,US-2018-118766,10/15/2018,10/22/2018,LS-16975,Non-essential,Travel/Lifestyle,3.96
7908,CA-2019-112585,7/30/2019,8/2/2019,RW-19630,Essential,Debt Payment,715.64
7909,CA-2019-149762,12/3/2019,12/7/2019,RD-19720,Essential,Food,268.704
7910,CA-2019-149762,12/3/2019,12/7/2019,RD-19720,Non-essential,Luxury,21.92
7911,CA-2019-149762,12/3/2019,12/7/2019,RD-19720,Essential,Saving,48.72
7912,CA-2019-149762,12/3/2019,12/7/2019,RD-19720,Essential,Insurance,205.666
7913,CA-2019-167605,4/28/2019,4/30/2019,RB-19570,Non-essential,Alcohol,30.344
7914,US-2020-105697,8/25/2020,8/27/2020,JE-15715,Essential,Saving,25.696
7915,CA-2020-165323,6/17/2020,6/21/2020,SR-20740,Essential,Transportation,3404.5
7916,CA-2020-165323,6/17/2020,6/21/2020,SR-20740,Non-essential,Lifestyle,101.34
7917,CA-2018-110891,11/20/2018,11/24/2018,PO-19195,Essential,Utilities,344.372
7918,CA-2020-100783,9/4/2020,9/8/2020,JK-16120,Non-essential,Luxury,30.384
7919,CA-2018-152513,7/4/2018,7/8/2018,JP-16135,Non-essential,Travel/Lifestyle,22.848
7920,CA-2020-139822,9/15/2020,9/21/2020,Dp-13240,Essential,Saving,38.62
7921,CA-2020-139822,9/15/2020,9/21/2020,Dp-13240,Non-essential,Lifestyle,59.98
7922,CA-2020-107713,3/13/2020,3/17/2020,JB-16000,Non-essential,Travel/Lifestyle,174.3
7923,CA-2020-134096,9/24/2020,9/29/2020,PP-18955,Essential,Healthcare,383.96
7924,CA-2020-134096,9/24/2020,9/29/2020,PP-18955,Non-essential,Travel/Lifestyle,15.57
7925,CA-2019-125843,8/13/2019,8/16/2019,RF-19840,Non-essential,Travel/Lifestyle,22.32
7926,CA-2019-125843,8/13/2019,8/16/2019,RF-19840,Non-essential,Luxury,103.6
7927,CA-2020-120404,11/20/2020,11/24/2020,KH-16330,Non-essential,Lifestyle,2.97
7928,CA-2020-120404,11/20/2020,11/24/2020,KH-16330,Essential,Healthcare,569.99
7929,CA-2020-120404,11/20/2020,11/24/2020,KH-16330,Non-essential,Alcohol,50.97
7930,CA-2020-167549,7/25/2020,7/27/2020,EM-14200,Essential,Food,298.116
7931,CA-2019-120082,3/25/2019,3/27/2019,DK-12835,Non-essential,Luxury,59.52
7932,US-2019-168095,7/15/2019,7/20/2019,MC-17425,Essential,Utilities,230.28
7933,US-2019-168095,7/15/2019,7/20/2019,MC-17425,Non-essential,Luxury,105.52
7934,CA-2020-166093,8/17/2020,8/24/2020,RW-19540,Non-essential,Tobacco,23.36
7935,CA-2020-166093,8/17/2020,8/24/2020,RW-19540,Essential,Healthcare,71.976
7936,CA-2020-166093,8/17/2020,8/24/2020,RW-19540,Non-essential,Luxury,8.56
7937,CA-2020-166093,8/17/2020,8/24/2020,RW-19540,Non-essential,Travel/Lifestyle,13.92
7938,CA-2020-166093,8/17/2020,8/24/2020,RW-19540,Essential,Debt Payment,2518.29
7939,CA-2020-166093,8/17/2020,8/24/2020,RW-19540,Essential,Saving,540.57
7940,CA-2020-166093,8/17/2020,8/24/2020,RW-19540,Non-essential,Travel/Lifestyle,221.056
7941,CA-2019-146325,12/14/2019,12/17/2019,DS-13180,Essential,Utilities,81.424
7942,CA-2019-146325,12/14/2019,12/17/2019,DS-13180,Essential,Saving,134.8
7943,CA-2020-134194,12/25/2020,1/1/2021,GA-14725,Non-essential,Travel/Lifestyle,39.582
7944,CA-2020-134194,12/25/2020,1/1/2021,GA-14725,Essential,Investing,44.688
7945,CA-2020-134194,12/25/2020,1/1/2021,GA-14725,Non-essential,Luxury,31.744
7946,CA-2020-134194,12/25/2020,1/1/2021,GA-14725,Non-essential,Travel/Lifestyle,40.98
7947,CA-2020-134194,12/25/2020,1/1/2021,GA-14725,Non-essential,Travel/Lifestyle,3.168
7948,CA-2017-131009,3/1/2017,3/5/2017,SC-20380,Non-essential,Luxury,18.84
7949,CA-2017-131009,3/1/2017,3/5/2017,SC-20380,Essential,Utilities,362.25
7950,CA-2017-131009,3/1/2017,3/5/2017,SC-20380,Non-essential,Alcohol,63.552
7951,CA-2017-131009,3/1/2017,3/5/2017,SC-20380,Essential,Saving,129.552
7952,CA-2018-145814,11/19/2018,11/24/2018,KD-16345,Non-essential,Travel/Lifestyle,5.984
7953,CA-2018-145814,11/19/2018,11/24/2018,KD-16345,Essential,Healthcare,861.76
7954,CA-2017-138359,4/1/2017,4/6/2017,KH-16330,Essential,Saving,66.96
7955,CA-2017-138359,4/1/2017,4/6/2017,KH-16330,Non-essential,Travel/Lifestyle,6.24
7956,CA-2020-131807,10/5/2020,10/10/2020,GG-14650,Essential,Utilities,435.168
7957,CA-2020-131807,10/5/2020,10/10/2020,GG-14650,Non-essential,Luxury,14.9
7958,CA-2020-131807,10/5/2020,10/10/2020,GG-14650,Essential,Debt Payment,15.8
7959,CA-2020-131807,10/5/2020,10/10/2020,GG-14650,Non-essential,Alcohol,72.9
7960,CA-2020-131807,10/5/2020,10/10/2020,GG-14650,Essential,Food,206.352
7961,CA-2020-131807,10/5/2020,10/10/2020,GG-14650,Essential,Healthcare,7.992
7962,CA-2020-104864,11/18/2020,11/23/2020,JS-15685,Essential,Saving,81.36
7963,CA-2020-104864,11/18/2020,11/23/2020,JS-15685,Non-essential,Travel/Lifestyle,20.232
7964,CA-2020-104864,11/18/2020,11/23/2020,JS-15685,Essential,Debt Payment,389.056
7965,CA-2020-104864,11/18/2020,11/23/2020,JS-15685,Non-essential,Luxury,20.736
7966,CA-2020-104864,11/18/2020,11/23/2020,JS-15685,Non-essential,Luxury,41.472
7967,CA-2018-138219,3/23/2018,3/30/2018,BP-11095,Non-essential,Luxury,33.36
7968,CA-2019-157707,10/10/2019,10/12/2019,CC-12610,Essential,Insurance,90.882
7969,CA-2019-157707,10/10/2019,10/12/2019,CC-12610,Essential,Healthcare,15.992
7970,CA-2019-157707,10/10/2019,10/12/2019,CC-12610,Essential,Utilities,120.784
7971,US-2018-126753,8/16/2018,8/20/2018,SP-20860,Essential,Healthcare,519.792
7972,US-2018-126753,8/16/2018,8/20/2018,SP-20860,Non-essential,Lifestyle,31.176
7973,US-2018-126753,8/16/2018,8/20/2018,SP-20860,Non-essential,Luxury,10.368
7974,US-2018-126753,8/16/2018,8/20/2018,SP-20860,Non-essential,Travel/Lifestyle,2.724
7975,US-2018-126753,8/16/2018,8/20/2018,SP-20860,Non-essential,Alcohol,254.352
7976,US-2018-126753,8/16/2018,8/20/2018,SP-20860,Non-essential,Travel/Lifestyle,3.762
7977,US-2018-126753,8/16/2018,8/20/2018,SP-20860,Non-essential,Luxury,10.272
7978,CA-2017-166051,5/31/2017,6/5/2017,JK-15625,Essential,Healthcare,659.97
7979,CA-2017-166051,5/31/2017,6/5/2017,JK-15625,Essential,Healthcare,113.73
7980,CA-2018-113040,8/27/2018,8/31/2018,CC-12100,Non-essential,Travel/Lifestyle,5.104
7981,CA-2017-103800,1/3/2017,1/7/2017,DP-13000,Non-essential,Luxury,16.448
7982,CA-2017-113383,9/10/2017,9/13/2017,SF-20065,Essential,Debt Payment,81.92
7983,CA-2017-113383,9/10/2017,9/13/2017,SF-20065,Non-essential,Alcohol,254.9
7984,CA-2020-152499,1/22/2020,1/25/2020,EH-13765,Non-essential,Luxury,15.12
7985,CA-2020-152499,1/22/2020,1/25/2020,EH-13765,Non-essential,Luxury,7.872
7986,CA-2019-151498,4/21/2019,4/24/2019,DN-13690,Non-essential,Travel/Lifestyle,8.32
7987,CA-2019-137939,7/20/2019,7/23/2019,PJ-19015,Essential,Healthcare,89.95
7988,US-2019-117793,8/23/2019,8/29/2019,MA-17560,Non-essential,Luxury,25.2
7989,US-2019-117793,8/23/2019,8/29/2019,MA-17560,Non-essential,Luxury,37.59
7990,US-2019-117793,8/23/2019,8/29/2019,MA-17560,Essential,Saving,14.97
7991,US-2019-117793,8/23/2019,8/29/2019,MA-17560,Non-essential,Lifestyle,1.98
7992,CA-2019-133872,6/14/2019,6/17/2019,VM-21835,Non-essential,Travel/Lifestyle,39.936
7993,CA-2019-133872,6/14/2019,6/17/2019,VM-21835,Non-essential,Lifestyle,18.464
7994,US-2018-165743,11/20/2018,11/23/2018,MM-18055,Non-essential,Travel/Lifestyle,4.896
7995,US-2018-165743,11/20/2018,11/23/2018,MM-18055,Essential,Insurance,145.764
7996,US-2018-165743,11/20/2018,11/23/2018,MM-18055,Non-essential,Travel/Lifestyle,9.612
7997,US-2020-105998,11/3/2020,11/5/2020,CR-12580,Non-essential,Lifestyle,199.75
7998,US-2020-105998,11/3/2020,11/5/2020,CR-12580,Essential,Food,1673.184
7999,US-2017-148194,5/4/2017,5/7/2017,BS-11365,Non-essential,Alcohol,12.18
8000,US-2017-148194,5/4/2017,5/7/2017,BS-11365,Essential,Debt Payment,57.68
8001,US-2018-151407,11/8/2018,11/12/2018,RD-19585,Essential,Healthcare,263.96
8002,CA-2018-110870,12/12/2018,12/15/2018,KD-16270,Non-essential,Lifestyle,299.94
8003,CA-2018-110870,12/12/2018,12/15/2018,KD-16270,Essential,Investing,25.76
8004,CA-2017-143210,12/1/2017,12/3/2017,AA-10645,Essential,Healthcare,271.9
8005,CA-2017-143210,12/1/2017,12/3/2017,AA-10645,Non-essential,Alcohol,45.84
8006,CA-2017-143210,12/1/2017,12/3/2017,AA-10645,Non-essential,Alcohol,9.82
8007,CA-2019-139808,10/7/2019,10/11/2019,MC-18100,Non-essential,Luxury,93.36
8008,CA-2018-110863,11/17/2018,11/24/2018,AA-10645,Essential,Saving,541.24
8009,CA-2018-110863,11/17/2018,11/24/2018,AA-10645,Non-essential,Luxury,106.32
8010,CA-2018-110863,11/17/2018,11/24/2018,AA-10645,Essential,Utilities,1323.9
8011,CA-2017-127859,3/17/2017,3/20/2017,QJ-19255,Non-essential,Luxury,126.624
8012,US-2018-136427,6/20/2018,6/23/2018,JM-16195,Essential,Healthcare,125.944
8013,CA-2020-120168,5/25/2020,5/25/2020,TB-21625,Non-essential,Travel/Lifestyle,663.92
8014,CA-2020-120168,5/25/2020,5/25/2020,TB-21625,Non-essential,Lifestyle,120
8015,CA-2020-120168,5/25/2020,5/25/2020,TB-21625,Non-essential,Luxury,3.29
8016,CA-2020-120168,5/25/2020,5/25/2020,TB-21625,Non-essential,Alcohol,18.84
8017,US-2017-131870,9/9/2017,9/11/2017,NF-18595,Non-essential,Alcohol,60.672
8018,US-2017-131870,9/9/2017,9/11/2017,NF-18595,Non-essential,Luxury,30.816
8019,CA-2020-114804,10/17/2020,10/19/2020,BF-11020,Essential,Healthcare,52.792
8020,CA-2020-167227,11/2/2020,11/5/2020,NP-18670,Essential,Debt Payment,83.9
8021,CA-2020-167227,11/2/2020,11/5/2020,NP-18670,Non-essential,Luxury,11.76
8022,CA-2017-129189,7/21/2017,7/25/2017,HM-14860,Essential,Debt Payment,4.992
8023,CA-2017-129189,7/21/2017,7/25/2017,HM-14860,Non-essential,Tobacco,87.92
8024,CA-2017-129189,7/21/2017,7/25/2017,HM-14860,Essential,Utilities,657.93
8025,CA-2017-129189,7/21/2017,7/25/2017,HM-14860,Non-essential,Travel/Lifestyle,1.044
8026,CA-2018-132465,9/11/2018,9/15/2018,DM-13525,Non-essential,Alcohol,210.68
8027,CA-2018-132465,9/11/2018,9/15/2018,DM-13525,Essential,Saving,78.8
8028,CA-2018-132465,9/11/2018,9/15/2018,DM-13525,Non-essential,Lifestyle,19.99
8029,CA-2018-132465,9/11/2018,9/15/2018,DM-13525,Essential,Saving,772.68
8030,CA-2019-166373,10/21/2019,10/25/2019,JF-15565,Non-essential,Lifestyle,106.08
8031,CA-2019-158806,1/7/2019,1/11/2019,NM-18520,Non-essential,Alcohol,23.076
8032,CA-2019-158806,1/7/2019,1/11/2019,NM-18520,Non-essential,Luxury,25.92
8033,CA-2018-119690,6/25/2018,6/28/2018,MV-17485,Non-essential,Luxury,47.952
8034,CA-2018-119690,6/25/2018,6/28/2018,MV-17485,Non-essential,Travel/Lifestyle,0.984
8035,CA-2018-119690,6/25/2018,6/28/2018,MV-17485,Non-essential,Alcohol,75.384
8036,CA-2018-119690,6/25/2018,6/28/2018,MV-17485,Non-essential,Luxury,4.608
8037,CA-2018-153738,9/20/2018,9/22/2018,AG-10270,Non-essential,Travel/Lifestyle,37.68
8038,CA-2020-169012,7/10/2020,7/14/2020,BF-11275,Essential,Debt Payment,41.91
8039,CA-2020-109393,6/30/2020,7/2/2020,JC-15775,Essential,Insurance,435.999
8040,CA-2020-121489,8/21/2020,8/25/2020,CM-11815,Essential,Utilities,388.704
8041,CA-2020-121489,8/21/2020,8/25/2020,CM-11815,Essential,Saving,572.58
8042,CA-2020-121489,8/21/2020,8/25/2020,CM-11815,Non-essential,Lifestyle,33.18
8043,US-2020-133081,3/11/2020,3/15/2020,PV-18985,Non-essential,Lifestyle,63.88
8044,US-2020-133081,3/11/2020,3/15/2020,PV-18985,Non-essential,Alcohol,26.72
8045,CA-2020-165008,9/15/2020,9/17/2020,DO-13645,Non-essential,Travel/Lifestyle,295.056
8046,CA-2019-145611,9/20/2019,9/24/2019,HA-14905,Essential,Debt Payment,393.25
8047,CA-2019-113600,12/15/2019,12/17/2019,SH-20395,Non-essential,Travel/Lifestyle,2.214
8048,CA-2020-130834,11/3/2020,11/6/2020,JM-16195,Non-essential,Luxury,16.272
8049,CA-2019-168543,7/3/2019,7/7/2019,DK-13225,Essential,Debt Payment,706.86
8050,CA-2017-144974,9/26/2017,9/30/2017,CM-12715,Non-essential,Travel/Lifestyle,5.97
8051,CA-2017-144974,9/26/2017,9/30/2017,CM-12715,Non-essential,Alcohol,21.184
8052,CA-2017-144974,9/26/2017,9/30/2017,CM-12715,Essential,Debt Payment,41.376
8053,CA-2017-109904,7/14/2017,7/17/2017,BF-10975,Non-essential,Luxury,17.94
8054,CA-2020-152205,9/28/2020,10/5/2020,SF-20965,Non-essential,Travel/Lifestyle,2.655
8055,CA-2018-121188,8/28/2018,9/4/2018,CB-12025,Essential,Saving,892.35
8056,CA-2018-121188,8/28/2018,9/4/2018,CB-12025,Essential,Insurance,307.666
